acc_timestamp_usec,acc_x,acc_y,acc_z,gyro_timestamp_usec,gyro_x,gyro_y,gyro_z
2831033,0.0579567,-0.00961654,-9.76669,2831033,-0.00230658,0.0108454,0.00121426
2831644,0.0533536,-0.000128889,-9.79046,2831644,-0.000342946,0.00720112,0.0183051
2832255,0.0627733,-0.000129526,-9.78575,2832255,0.000678282,0.00476235,-0.00425051
2832855,0.081711,-0.000143148,-9.79536,2832855,-0.000394659,0.00719946,0.0122064
2833455,0.081762,-0.00489993,-9.80489,2833455,-0.00114642,0.00476184,-0.00487581
2834066,0.0438885,-0.0096233,-9.78565,2834066,-0.000995882,0.00780773,0.0128113
2834677,0.0673727,-0.000115957,-9.76197,2834677,0.000720339,0.00841297,0.000629444
2835277,0.086233,0.0093809,-9.7573,2835277,-0.000368346,0.00963316,0.0152564
2835888,0.0957453,0.0236198,-9.77162,2835888,-0.00047694,0.00962968,0.0024491
2836500,0.105192,0.0188654,-9.77167,2836500,-0.00223407,0.011456,0.00975263
2837111,0.0814466,-0.014361,-9.74301,2837111,-0.00111459,0.00902035,-0.00121543
2837711,0.0531345,-0.00485172,-9.74762,2837711,-0.00165996,0.00415649,0.00609655
2838322,0.0579813,-0.00961963,-9.77145,2838322,-0.00167007,0.00537259,0.00487714
2838922,0.0673576,-0.0238659,-9.75722,2838922,-0.00225062,0.00598152,0.00792152
